date,act_symbol,expiration,strike,call_put,bid,ask,vol,delta,gamma,theta,vega,rho
5/18/19,AAPL,5/31/19,192.5,Call,2.51,2.68,0.2713,0.3817,0.038,-0.1415,0.1411,0.0267
5/18/19,AAPL,5/31/19,192.5,Put,5.85,6.05,0.2724,-0.6204,0.0383,-0.1306,0.1406,-0.0381
5/18/19,AAPL,5/31/19,197.5,Call,1.06,1.16,0.262,0.2079,0.0296,-0.1019,0.106,0.0146
5/18/19,AAPL,5/31/19,197.5,Put,9.35,9.55,0.2609,-0.7979,0.0301,-0.0895,0.1052,-0.0424
5/18/19,AAPL,5/31/19,202.5,Call,0.36,0.44,0.257,0.0922,0.0174,-0.0573,0.0612,0.0065
5/18/19,AAPL,5/31/19,202.5,Put,13.65,14.1,0.2736,-0.9001,0.0187,-0.056,0.0679,-0.0387
5/18/19,AAPL,6/14/19,185,Call,8.3,8.55,0.2908,0.6291,0.0248,-0.1102,0.1978,0.0847
5/18/19,AAPL,6/14/19,185,Put,4.05,4.2,0.2923,-0.373,0.025,-0.0993,0.199,-0.05
5/18/19,AAPL,6/14/19,190,Call,5.45,5.55,0.2781,0.4978,0.0274,-0.1097,0.2088,0.0679
5/18/19,AAPL,6/14/19,190,Put,6.1,6.25,0.2783,-0.5049,0.0278,-0.0983,0.2091,-0.0649
5/18/19,AAPL,6/14/19,192.5,Call,4.25,4.4,0.2735,0.4288,0.0274,-0.1056,0.2055,0.0588
5/18/19,AAPL,6/14/19,192.5,Put,7.4,7.55,0.2723,-0.5752,0.0279,-0.0935,0.2048,-0.0716
5/18/19,AAPL,6/14/19,197.5,Call,2.41,2.49,0.2627,0.2938,0.0251,-0.0882,0.1802,0.0407
5/18/19,AAPL,6/14/19,197.5,Put,10.55,10.8,0.2651,-0.7102,0.0254,-0.0776,0.1834,-0.0808
5/18/19,AAPL,6/14/19,202.5,Call,1.26,1.32,0.257,0.1821,0.0197,-0.0658,0.1383,0.0254
5/18/19,AAPL,6/14/19,202.5,Put,14.35,14.6,0.2551,-0.8286,0.0203,-0.0531,0.1361,-0.0803
5/18/19,AAPL,7/19/19,185,Call,10.95,11.25,0.2745,0.6113,0.0178,-0.0728,0.3009,0.1802
5/18/19,AAPL,7/19/19,185,Put,6.3,6.4,0.2747,-0.392,0.0181,-0.0612,0.3035,-0.1168
5/18/19,AAPL,7/19/19,190,Call,8.15,8.3,0.2654,0.5186,0.0191,-0.0721,0.3129,0.155
5/18/19,AAPL,7/19/19,190,Put,8.45,8.55,0.2663,-0.4861,0.0195,-0.0606,0.3128,-0.14
5/18/19,AAPL,7/19/19,195,Call,5.75,5.9,0.2566,0.4211,0.0194,-0.0677,0.3071,0.1273
5/18/19,AAPL,7/19/19,195,Put,11.05,11.15,0.2575,-0.5856,0.0199,-0.0561,0.3086,-0.1596
5/18/19,AAPL,7/19/19,200,Call,3.9,4,0.2495,0.3256,0.0184,-0.06,0.2828,0.0994
5/18/19,AAPL,7/19/19,200,Put,14.15,14.3,0.2494,-0.6844,0.019,-0.048,0.2778,-0.1724
5/25/19,AAPL,6/7/19,185,Call,1.67,1.72,0.2782,0.2864,0.0349,-0.1219,0.1192,0.019
5/25/19,AAPL,6/7/19,185,Put,7.4,7.55,0.2695,-0.724,0.0361,-0.1059,0.1156,-0.0394
5/25/19,AAPL,6/7/19,192.5,Call,0.34,0.41,0.2671,0.0886,0.0171,-0.0547,0.0562,0.0059
5/25/19,AAPL,6/7/19,192.5,Put,13.55,13.8,0.2433,-0.9408,0.0162,-0.0298,0.0439,-0.0293
5/25/19,AAPL,6/7/19,197.5,Call,0.1,0.13,0.2657,0.0322,0.0077,-0.0244,0.0253,0.0022
5/25/19,AAPL,6/7/19,197.5,Put,18.35,18.6,0.2657,-0.9786,0.0083,-0.0127,0.0198,-0.0165
5/25/19,AAPL,6/7/19,205,Call,0.04,0.05,0.3031,0.0124,0.003,-0.0124,0.0113,0.0008
5/25/19,AAPL,6/7/19,205,Put,25.8,26.05,0.3031,-0.9986,0.0021,0,0.0026,0
5/25/19,AAPL,6/21/19,185,Call,3.1,3.25,0.2769,0.356,0.0272,-0.0954,0.1847,0.0464
5/25/19,AAPL,6/21/19,185,Put,8.7,8.85,0.2699,-0.6529,0.0282,-0.0817,0.1825,-0.0738
5/25/19,AAPL,6/21/19,192.5,Call,1.13,1.17,0.2607,0.1717,0.0197,-0.0608,0.1262,0.0227
5/25/19,AAPL,6/21/19,192.5,Put,14.2,14.4,0.2514,-0.8471,0.0204,-0.0454,0.1166,-0.0745
5/25/19,AAPL,6/21/19,197.5,Call,0.51,0.55,0.2561,0.0922,0.013,-0.0386,0.082,0.0123
5/25/19,AAPL,6/21/19,197.5,Put,18.65,18.85,0.2442,-0.9323,0.0133,-0.0223,0.0656,-0.0555
5/25/19,AAPL,6/21/19,205,Call,0.14,0.18,0.2576,0.0328,0.0057,-0.0171,0.0363,0.0044
5/25/19,AAPL,6/21/19,205,Put,25.85,26.1,0.2576,-0.9854,0.0067,-0.0057,0.0213,-0.017
5/25/19,AAPL,7/19/19,185,Call,5.4,5.55,0.2767,0.4145,0.0201,-0.0723,0.2732,0.1054
5/25/19,AAPL,7/19/19,185,Put,10.7,10.9,0.274,-0.593,0.0208,-0.0604,0.2703,-0.1371
5/25/19,AAPL,7/19/19,190,Call,3.55,3.65,0.267,0.3146,0.019,-0.063,0.2489,0.0809
5/25/19,AAPL,7/19/19,190,Put,13.85,14,0.2632,-0.6975,0.0198,-0.0505,0.2478,-0.1485
5/25/19,AAPL,7/19/19,195,Call,2.22,2.26,0.2589,0.2245,0.0165,-0.0512,0.21,0.0582
5/25/19,AAPL,7/19/19,195,Put,17.55,17.7,0.2554,-0.7916,0.0173,-0.0386,0.2016,-0.1481
5/25/19,AAPL,7/19/19,205,Call,0.76,0.8,0.2509,0.0979,0.0098,-0.0283,0.1211,0.0257
5/25/19,AAPL,7/19/19,205,Put,26,26.4,0.2326,-0.9451,0.0104,-0.0112,0.082,-0.0797
6/1/19,AAPL,6/14/19,187.5,Call,0.39,0.43,0.2627,0.0985,0.0193,-0.057,0.0595,0.0065
6/1/19,AAPL,6/14/19,187.5,Put,12.7,12.9,0.2761,-0.8963,0.0204,-0.0539,0.0632,-0.0363
6/1/19,AAPL,6/14/19,192.5,Call,0.12,0.16,0.2678,0.0387,0.0091,-0.028,0.0287,0.0025
6/1/19,AAPL,6/14/19,192.5,Put,17.45,17.65,0.2925,-0.9549,0.0113,-0.0282,0.0331,-0.0272
6/1/19,AAPL,6/14/19,202.5,Call,0,0.07,0.3122,0.0098,0.0024,-0.0101,0.0089,0.0006
6/1/19,AAPL,6/14/19,202.5,Put,27.4,27.6,0.3797,-0.9795,0.0053,-0.0184,0.0175,-0.0196
6/1/19,AAPL,6/28/19,187.5,Call,1.32,1.36,0.2671,0.1936,0.0212,-0.0657,0.1331,0.025
6/1/19,AAPL,6/28/19,187.5,Put,13.5,13.65,0.2733,-0.8084,0.0217,-0.0575,0.1373,-0.0764
6/1/19,AAPL,6/28/19,192.5,Call,0.61,0.65,0.2621,0.1065,0.0145,-0.0429,0.0891,0.0138
6/1/19,AAPL,6/28/19,192.5,Put,17.8,17.95,0.2683,-0.8987,0.0153,-0.0345,0.0886,-0.0667
6/1/19,AAPL,6/28/19,202.5,Call,0.12,0.16,0.2679,0.0287,0.0051,-0.0156,0.0318,0.0037
6/1/19,AAPL,6/28/19,202.5,Put,26.9,28.05,0.2858,-0.9775,0.0067,-0.0095,0.0276,-0.0282
6/1/19,AAPL,7/19/19,185,Call,3.4,3.55,0.274,0.3206,0.0204,-0.0678,0.2295,0.0707
6/1/19,AAPL,7/19/19,185,Put,12.85,12.95,0.2746,-0.6864,0.0209,-0.057,0.2268,-0.1282
6/1/19,AAPL,7/19/19,195,Call,1.17,1.21,0.2585,0.1455,0.0138,-0.0403,0.1465,0.0326
6/1/19,AAPL,7/19/19,195,Put,20.65,20.8,0.2621,-0.8654,0.0146,-0.0303,0.1423,-0.1182
6/1/19,AAPL,7/19/19,200,Call,0.67,0.69,0.2574,0.0919,0.01,-0.0288,0.1058,0.0207
6/1/19,AAPL,7/19/19,200,Put,25.05,25.4,0.257,-0.9276,0.0109,-0.0174,0.0919,-0.0898
6/8/19,AAPL,6/21/19,187.5,Call,5.55,5.7,0.2752,0.6197,0.0372,-0.147,0.1418,0.043
6/8/19,AAPL,6/21/19,187.5,Put,2.76,2.85,0.2748,-0.3812,0.0375,-0.1353,0.1424,-0.0255
6/8/19,AAPL,6/21/19,190,Call,4.1,4.2,0.2685,0.5236,0.0398,-0.1487,0.1482,0.0366
6/8/19,AAPL,6/21/19,190,Put,3.75,3.85,0.2662,-0.4781,0.0406,-0.1361,0.1482,-0.0311
6/8/19,AAPL,6/21/19,195,Call,1.92,2.02,0.257,0.3239,0.0376,-0.1269,0.1338,0.0229
6/8/19,AAPL,6/21/19,195,Put,6.6,6.75,0.2582,-0.6788,0.038,-0.1162,0.1363,-0.0403
6/8/19,AAPL,6/21/19,197.5,Call,1.23,1.31,0.2534,0.2355,0.0326,-0.1067,0.1145,0.0167
6/8/19,AAPL,6/21/19,197.5,Put,8.4,8.6,0.2562,-0.7664,0.033,-0.0969,0.1145,-0.0424
6/8/19,AAPL,6/21/19,202.5,Call,0.51,0.55,0.2587,0.1153,0.0202,-0.0684,0.0724,0.0082
6/8/19,AAPL,6/21/19,202.5,Put,12.6,12.85,0.2553,-0.8949,0.0206,-0.0544,0.0685,-0.0388
6/8/19,AAPL,7/5/19,187.5,Call,7.3,7.45,0.276,0.5973,0.0266,-0.1076,0.2038,0.0814
6/8/19,AAPL,7/5/19,187.5,Put,4.3,4.45,0.2751,-0.4043,0.027,-0.0958,0.2053,-0.0538
6/8/19,AAPL,7/5/19,190,Call,5.85,6,0.2703,0.5291,0.028,-0.1075,0.2095,0.0726
6/8/19,AAPL,7/5/19,190,Put,5.35,5.5,0.2694,-0.4734,0.0284,-0.0958,0.2094,-0.0616
6/8/19,AAPL,7/5/19,195,Call,3.55,3.6,0.2603,0.3869,0.0279,-0.0984,0.2016,0.0537
6/8/19,AAPL,7/5/19,195,Put,8,8.15,0.2588,-0.6182,0.0285,-0.0863,0.2008,-0.0754
6/8/19,AAPL,7/5/19,197.5,Call,2.61,2.7,0.2548,0.3171,0.0266,-0.0892,0.1876,0.0442
6/8/19,AAPL,7/5/19,197.5,Put,9.65,9.8,0.2566,-0.6869,0.0269,-0.0785,0.185,-0.0799
6/8/19,AAPL,7/5/19,202.5,Call,1.38,1.44,0.2501,0.1985,0.0212,-0.068,0.1468,0.0279
6/8/19,AAPL,7/5/19,202.5,Put,13.3,13.7,0.2525,-0.8074,0.0217,-0.0575,0.1497,-0.0818
6/8/19,AAPL,7/26/19,187.5,Call,8.8,9.4,0.2669,0.5895,0.0209,-0.0807,0.2709,0.1382
6/8/19,AAPL,7/26/19,187.5,Put,5.6,6.1,0.266,-0.4134,0.0213,-0.069,0.2711,-0.0957
6/8/19,AAPL,7/26/19,190,Call,7.3,7.9,0.2599,0.5361,0.0219,-0.0798,0.2768,0.1266
6/8/19,AAPL,7/26/19,190,Put,6.6,7.1,0.2592,-0.4677,0.0224,-0.0681,0.2766,-0.106
6/8/19,AAPL,7/26/19,195,Call,5,5.45,0.2539,0.4251,0.0222,-0.0758,0.273,0.1015
6/8/19,AAPL,7/26/19,195,Put,9.15,9.7,0.251,-0.582,0.0229,-0.0634,0.2734,-0.1249
6/8/19,AAPL,7/26/19,197.5,Call,3.95,4.45,0.2494,0.3694,0.0217,-0.0714,0.2629,0.0886
6/8/19,AAPL,7/26/19,197.5,Put,10.65,11.25,0.248,-0.6386,0.0224,-0.0593,0.2573,-0.1318
6/8/19,AAPL,7/26/19,202.5,Call,2.45,2.82,0.2436,0.2665,0.0194,-0.0601,0.2288,0.0645
6/8/19,AAPL,7/26/19,202.5,Put,13.95,15.25,0.2505,-0.7367,0.0197,-0.0508,0.2319,-0.1396
6/15/19,AAPL,6/28/19,185,Call,9.25,9.5,0.2926,0.7765,0.0271,-0.1272,0.1127,0.0538
6/15/19,AAPL,6/28/19,185,Put,1.4,1.46,0.2893,-0.2214,0.0274,-0.1137,0.1117,-0.0155
6/15/19,AAPL,6/28/19,190,Call,5.6,5.8,0.2729,0.6225,0.0369,-0.1475,0.1434,0.0438
6/15/19,AAPL,6/28/19,190,Put,2.72,2.8,0.2706,-0.3777,0.0375,-0.1347,0.1443,-0.0256
6/15/19,AAPL,6/28/19,192.5,Call,4.15,4.3,0.2669,0.527,0.0395,-0.1497,0.1502,0.0373
6/15/19,AAPL,6/28/19,192.5,Put,3.7,3.85,0.2639,-0.4746,0.0404,-0.1367,0.1502,-0.0313
6/15/19,AAPL,6/28/19,197.5,Call,2,2.06,0.256,0.3288,0.0374,-0.1289,0.1364,0.0235
6/15/19,AAPL,6/28/19,197.5,Put,6.45,6.7,0.252,-0.6775,0.0384,-0.1151,0.1381,-0.0408
6/15/19,AAPL,6/28/19,200,Call,1.28,1.33,0.2513,0.2395,0.0327,-0.1082,0.1172,0.0172
6/15/19,AAPL,6/28/19,200,Put,8.25,8.5,0.2481,-0.7682,0.0335,-0.0945,0.116,-0.0428
6/15/19,AAPL,6/28/19,205,Call,0.48,0.51,0.2491,0.1111,0.0201,-0.065,0.0714,0.008
6/15/19,AAPL,6/28/19,205,Put,12.4,12.7,0.238,-0.9079,0.0202,-0.0458,0.0655,-0.0371
6/15/19,AAPL,7/12/19,185,Call,10.7,10.95,0.2844,0.7202,0.0222,-0.0998,0.1796,0.0981
6/15/19,AAPL,7/12/19,185,Put,2.68,2.77,0.2829,-0.2798,0.0225,-0.0877,0.1774,-0.0389
6/15/19,AAPL,7/12/19,190,Call,7.4,7.55,0.2746,0.599,0.0264,-0.1084,0.2063,0.0828
6/15/19,AAPL,7/12/19,190,Put,4.25,4.35,0.2697,-0.4016,0.0272,-0.0951,0.208,-0.054
6/15/19,AAPL,7/12/19,192.5,Call,5.85,6.05,0.2656,0.5315,0.0281,-0.1071,0.2123,0.074
6/15/19,AAPL,7/12/19,192.5,Put,5.25,5.4,0.2631,-0.471,0.0287,-0.0947,0.2122,-0.062
6/15/19,AAPL,7/12/19,197.5,Call,3.55,3.65,0.2564,0.389,0.028,-0.0985,0.2046,0.0547
6/15/19,AAPL,7/12/19,197.5,Put,7.85,8.1,0.2533,-0.6169,0.0288,-0.0856,0.2035,-0.0761
6/15/19,AAPL,7/12/19,200,Call,2.63,2.74,0.2516,0.3195,0.0266,-0.0896,0.1907,0.0452
6/15/19,AAPL,7/12/19,200,Put,9.45,9.7,0.2487,-0.6883,0.0274,-0.0768,0.1874,-0.0808
6/15/19,AAPL,7/12/19,205,Call,1.38,1.44,0.2457,0.1991,0.0213,-0.0679,0.149,0.0283
6/15/19,AAPL,7/12/19,205,Put,13.15,13.45,0.2405,-0.8153,0.0221,-0.0536,0.1439,-0.0817
6/15/19,AAPL,8/16/19,185,Call,13.85,14.1,0.299,0.6649,0.0156,-0.078,0.2949,0.1809
6/15/19,AAPL,8/16/19,185,Put,5.8,6,0.2967,-0.3471,0.0157,-0.065,0.2988,-0.1162
6/15/19,AAPL,8/16/19,190,Call,10.75,10.95,0.2905,0.5828,0.0172,-0.0799,0.3119,0.1617
6/15/19,AAPL,8/16/19,190,Put,7.75,7.9,0.2886,-0.4295,0.0172,-0.0662,0.3143,-0.144
6/15/19,AAPL,8/16/19,195,Call,8.15,8.3,0.2848,0.4949,0.0179,-0.079,0.3167,0.1397
6/15/19,AAPL,8/16/19,195,Put,10.05,10.3,0.2809,-0.5175,0.0179,-0.064,0.3175,-0.174
6/15/19,AAPL,8/16/19,200,Call,5.9,6.05,0.2773,0.4052,0.0178,-0.074,0.3087,0.1163
6/15/19,AAPL,8/16/19,200,Put,12.8,13.05,0.2722,-0.6078,0.0178,-0.058,0.3081,-0.2048
6/15/19,AAPL,8/16/19,205,Call,4.1,4.3,0.2715,0.3191,0.0168,-0.0661,0.2889,0.0929
6/15/19,AAPL,8/16/19,205,Put,16,16.35,0.2659,-0.6942,0.0167,-0.0495,0.2865,-0.2346
6/22/19,AAPL,7/5/19,185,Call,14.25,14.8,0.2986,0.8987,0.0152,-0.0845,0.0689,0.0629
6/22/19,AAPL,7/5/19,185,Put,0.54,0.58,0.2966,-0.0997,0.0152,-0.0711,0.0679,-0.0074
6/22/19,AAPL,7/5/19,190,Call,9.85,10.3,0.2732,0.813,0.0253,-0.1122,0.1046,0.0581
6/22/19,AAPL,7/5/19,190,Put,1.08,1.13,0.2716,-0.1859,0.0255,-0.0991,0.1042,-0.0135
6/22/19,AAPL,7/5/19,195,Call,6.15,6.3,0.2558,0.6654,0.0366,-0.138,0.1417,0.0483
6/22/19,AAPL,7/5/19,195,Put,2.2,2.27,0.2533,-0.3342,0.0372,-0.1246,0.1437,-0.0234
6/22/19,AAPL,7/5/19,200,Call,3.2,3.3,0.2406,0.4655,0.0425,-0.139,0.1547,0.0342
6/22/19,AAPL,7/5/19,200,Put,4.2,4.3,0.2373,-0.5375,0.0435,-0.1252,0.1543,-0.0355
6/22/19,AAPL,7/5/19,202.5,Call,2.12,2.19,0.2332,0.3584,0.0412,-0.1258,0.1454,0.0265
6/22/19,AAPL,7/5/19,202.5,Put,5.6,5.75,0.2309,-0.6466,0.0421,-0.1125,0.1444,-0.0404
6/22/19,AAPL,7/19/19,185,Call,15.3,15.55,0.2757,0.8422,0.0159,-0.0755,0.1327,0.1166
6/22/19,AAPL,7/19/19,185,Put,1.25,1.3,0.2734,-0.1562,0.016,-0.0626,0.1318,-0.0228
6/22/19,AAPL,7/19/19,190,Call,11.15,11.5,0.2618,0.7534,0.0219,-0.0905,0.1737,0.1061
6/22/19,AAPL,7/19/19,190,Put,2.12,2.19,0.2592,-0.2455,0.0222,-0.0774,0.1713,-0.0352
6/22/19,AAPL,7/19/19,195,Call,7.65,7.8,0.2487,0.6332,0.0275,-0.0999,0.2072,0.0906
6/22/19,AAPL,7/19/19,195,Put,3.5,3.6,0.2463,-0.3676,0.0281,-0.087,0.2092,-0.0511
6/22/19,AAPL,7/19/19,200,Call,4.75,4.85,0.2369,0.4872,0.0306,-0.099,0.2195,0.0706
6/22/19,AAPL,7/19/19,200,Put,5.6,5.7,0.2357,-0.5164,0.0312,-0.0867,0.22,-0.0682
6/22/19,AAPL,7/19/19,205,Call,2.65,2.72,0.228,0.3347,0.029,-0.0859,0.2005,0.049
6/22/19,AAPL,7/19/19,205,Put,8.5,8.6,0.2267,-0.6723,0.0298,-0.0734,0.2022,-0.0812
6/22/19,AAPL,8/16/19,185,Call,17.5,17.75,0.2939,0.7646,0.0138,-0.0731,0.2421,0.1843
6/22/19,AAPL,8/16/19,185,Put,3.5,3.6,0.2925,-0.2479,0.014,-0.061,0.2516,-0.0751
6/22/19,AAPL,8/16/19,190,Call,13.85,14.05,0.2844,0.69,0.0164,-0.0793,0.2738,0.17
6/22/19,AAPL,8/16/19,190,Put,4.9,5,0.2841,-0.3237,0.0164,-0.0665,0.281,-0.098
6/22/19,AAPL,8/16/19,195,Call,10.6,10.8,0.2763,0.6032,0.0184,-0.0826,0.2984,0.1528
6/22/19,AAPL,8/16/19,195,Put,6.65,6.8,0.2751,-0.4103,0.0183,-0.0687,0.3015,-0.1243
6/22/19,AAPL,8/16/19,200,Call,7.75,7.95,0.2671,0.5079,0.0197,-0.0815,0.3094,0.131
6/22/19,AAPL,8/16/19,200,Put,8.9,9.05,0.2676,-0.5048,0.0194,-0.0673,0.3105,-0.1527
6/22/19,AAPL,8/16/19,205,Call,5.5,5.65,0.2607,0.4094,0.0196,-0.0765,0.2996,0.1072
6/22/19,AAPL,8/16/19,205,Put,11.6,11.8,0.2598,-0.6022,0.0193,-0.0612,0.2985,-0.1824
6/30/19,AAPL,7/12/19,185,Call,13.2,14.6,0.3167,0.8718,0.0171,-0.1025,0.0812,0.0608
6/30/19,AAPL,7/12/19,185,Put,0.71,0.87,0.3146,-0.1267,0.017,-0.0888,0.0805,-0.0099
6/30/19,AAPL,7/12/19,190,Call,9.55,9.85,0.3006,0.7701,0.0261,-0.1359,0.1176,0.0547
6/30/19,AAPL,7/12/19,190,Put,1.51,1.66,0.2989,-0.2289,0.0263,-0.123,0.1213,-0.0164
6/30/19,AAPL,7/12/19,195,Call,6,6.2,0.2853,0.622,0.0344,-0.158,0.1473,0.0448
6/30/19,AAPL,7/12/19,195,Put,2.92,3.05,0.2837,-0.3785,0.0348,-0.1453,0.1481,-0.0264
6/30/19,AAPL,7/12/19,197.5,Call,4.5,5,0.2878,0.5329,0.0357,-0.1652,0.154,0.0386
6/30/19,AAPL,7/12/19,197.5,Put,3.9,4.1,0.2774,-0.4683,0.0373,-0.1476,0.1541,-0.0319
6/30/19,AAPL,7/12/19,202.5,Call,2.26,2.46,0.2685,0.3478,0.0355,-0.1418,0.1432,0.0255
6/30/19,AAPL,7/12/19,202.5,Put,6.6,7.15,0.2754,-0.6509,0.0352,-0.1342,0.1419,-0.0412
6/30/19,AAPL,7/12/19,205,Call,1.5,1.6,0.2613,0.26,0.032,-0.1207,0.1257,0.0191
6/30/19,AAPL,7/12/19,205,Put,8.35,8.9,0.2734,-0.7335,0.0317,-0.1167,0.1279,-0.044
6/30/19,AAPL,7/26/19,185,Call,14.3,15.75,0.2978,0.8112,0.0166,-0.0885,0.1481,0.1116
6/30/19,AAPL,7/26/19,185,Put,1.43,1.92,0.2915,-0.1845,0.0168,-0.0739,0.1445,-0.0269
6/30/19,AAPL,7/26/19,190,Call,10.5,11.95,0.2913,0.7156,0.0212,-0.1054,0.1859,0.1
6/30/19,AAPL,7/26/19,190,Put,2.34,3.65,0.2932,-0.2863,0.0213,-0.0945,0.1913,-0.0408
6/30/19,AAPL,7/26/19,195,Call,7.05,9.2,0.2929,0.5975,0.0241,-0.1183,0.2121,0.0844
6/30/19,AAPL,7/26/19,195,Put,4,5.8,0.2946,-0.4046,0.0242,-0.1072,0.2136,-0.0563
6/30/19,AAPL,7/26/19,197.5,Call,6,6.35,0.2646,0.5363,0.0274,-0.1096,0.2177,0.0767
6/30/19,AAPL,7/26/19,197.5,Put,5.05,5.8,0.2651,-0.4662,0.0277,-0.0979,0.2178,-0.0632
6/30/19,AAPL,7/26/19,202.5,Call,3.65,4.15,0.2607,0.3994,0.027,-0.1036,0.2117,0.0576
6/30/19,AAPL,7/26/19,202.5,Put,7.75,8.75,0.2658,-0.6022,0.027,-0.0938,0.2095,-0.0772
6/30/19,AAPL,7/26/19,205,Call,2.63,3.65,0.2651,0.3385,0.0252,-0.0992,0.2005,0.049
6/30/19,AAPL,7/26/19,205,Put,8.65,11.75,0.2805,-0.656,0.0245,-0.0939,0.202,-0.0824
6/30/19,AAPL,8/16/19,185,Call,16.4,16.95,0.3044,0.7571,0.0146,-0.0809,0.2282,0.1581
6/30/19,AAPL,8/16/19,185,Put,3.6,3.8,0.3085,-0.2592,0.0146,-0.0705,0.2357,-0.0682
6/30/19,AAPL,8/16/19,190,Call,13,13.55,0.3034,0.6744,0.0169,-0.0905,0.2576,0.1437
6/30/19,AAPL,8/16/19,190,Put,5.05,5.25,0.2992,-0.3378,0.017,-0.0764,0.2631,-0.0887
6/30/19,AAPL,8/16/19,195,Call,9.9,10.35,0.2958,0.5853,0.0187,-0.094,0.281,0.1278
6/30/19,AAPL,8/16/19,195,Put,6.75,7.15,0.2881,-0.4272,0.019,-0.078,0.2826,-0.1117
6/30/19,AAPL,8/16/19,200,Call,7.2,7.65,0.2874,0.4891,0.0196,-0.0921,0.2868,0.1095
6/30/19,AAPL,8/16/19,200,Put,9.05,9.7,0.2826,-0.524,0.0196,-0.0761,0.2874,-0.1369
6/30/19,AAPL,8/16/19,205,Call,5,5.2,0.2758,0.3888,0.0196,-0.0842,0.2796,0.0885
6/30/19,AAPL,8/16/19,205,Put,11.85,12.55,0.2747,-0.6223,0.0193,-0.0687,0.2783,-0.1625
7/6/19,AAPL,7/19/19,185,Call,18.75,20.05,0.2837,0.966,0.0067,-0.0422,0.0302,0.0681
7/6/19,AAPL,7/19/19,185,Put,0.14,0.17,0.2837,-0.034,0.0067,-0.0301,0.0302,-0.0027
7/6/19,AAPL,7/19/19,190,Call,14.35,15.05,0.2519,0.9342,0.0127,-0.0576,0.0512,0.0675
7/6/19,AAPL,7/19/19,190,Put,0.22,0.28,0.2426,-0.0589,0.0121,-0.0399,0.047,-0.0047
7/6/19,AAPL,7/19/19,195,Call,9.55,10.35,0.2136,0.8747,0.0241,-0.074,0.0824,0.0647
7/6/19,AAPL,7/19/19,195,Put,0.46,0.54,0.2084,-0.1196,0.0241,-0.0581,0.0828,-0.0089
7/6/19,AAPL,7/19/19,200,Call,5.4,5.8,0.1819,0.7361,0.0449,-0.0945,0.1307,0.0555
7/6/19,AAPL,7/19/19,200,Put,1.19,1.33,0.187,-0.2702,0.0445,-0.0853,0.1339,-0.0194
7/6/19,AAPL,7/19/19,205,Call,2.38,2.49,0.17,0.4726,0.0585,-0.1029,0.1591,0.0361
7/6/19,AAPL,7/19/19,205,Put,2.94,3.1,0.1693,-0.5309,0.0597,-0.0904,0.1583,-0.0351
7/6/19,AAPL,8/2/19,185,Call,20.35,21.15,0.3273,0.8763,0.011,-0.078,0.1156,0.1213
7/6/19,AAPL,8/2/19,185,Put,1.05,1.22,0.3234,-0.1211,0.011,-0.0641,0.1138,-0.0198
7/6/19,AAPL,8/2/19,190,Call,15.95,16.5,0.2986,0.8256,0.0152,-0.0876,0.1455,0.1169
7/6/19,AAPL,8/2/19,190,Put,1.61,1.82,0.3028,-0.1778,0.0153,-0.0775,0.1487,-0.0268
7/6/19,AAPL,8/2/19,195,Call,11.8,12.45,0.2808,0.7445,0.0202,-0.1004,0.1818,0.1073
7/6/19,AAPL,8/2/19,195,Put,2.6,2.81,0.2894,-0.2618,0.02,-0.0922,0.187,-0.0387
7/6/19,AAPL,8/2/19,200,Call,8.5,8.9,0.2748,0.632,0.0242,-0.1125,0.2131,0.0923
7/6/19,AAPL,8/2/19,200,Put,4.05,4.3,0.2772,-0.3704,0.0243,-0.1015,0.215,-0.0534
7/6/19,AAPL,8/2/19,205,Call,5.7,5.95,0.2666,0.5043,0.0265,-0.1138,0.2256,0.0745
7/6/19,AAPL,8/2/19,205,Put,6.1,6.45,0.2677,-0.4983,0.0267,-0.1022,0.2257,-0.0691
7/6/19,AAPL,8/23/19,185,Call,20.9,21.75,0.2901,0.8491,0.0114,-0.0642,0.1788,0.16
7/6/19,AAPL,8/23/19,185,Put,1.75,2.09,0.287,-0.1619,0.0115,-0.0516,0.1919,-0.0429
7/6/19,AAPL,8/23/19,190,Call,16.5,17.55,0.2723,0.7922,0.0148,-0.0715,0.2163,0.1559
7/6/19,AAPL,8/23/19,190,Put,2.68,4,0.2993,-0.2403,0.014,-0.0679,0.2286,-0.0636
7/6/19,AAPL,8/23/19,195,Call,12.95,13.75,0.2683,0.7082,0.0178,-0.0814,0.2539,0.1474
7/6/19,AAPL,8/23/19,195,Put,3.65,4.2,0.2613,-0.3014,0.018,-0.0655,0.2592,-0.0783
7/6/19,AAPL,8/23/19,200,Call,9.65,10,0.2538,0.6151,0.0209,-0.0839,0.2851,0.1328
7/6/19,AAPL,8/23/19,200,Put,5.55,5.8,0.2553,-0.398,0.0205,-0.07,0.2893,-0.1018
7/6/19,AAPL,8/23/19,205,Call,6.7,7.15,0.2442,0.5064,0.0225,-0.0825,0.2972,0.115
7/6/19,AAPL,8/23/19,205,Put,7.7,8.2,0.2501,-0.5038,0.0216,-0.0696,0.298,-0.1272
7/13/19,AAPL,7/26/19,190,Call,13.7,13.95,0.2503,0.9227,0.0145,-0.0628,0.0576,0.0666
